duplicate,#,question,choices,answer,explanation,source
,48,"展示品をご参照ください。 <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_13.jpg""> メイン フローの最後にログに記録されるペイロードと変数は何ですか? <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_14.jpg"">",A. [Req5、Req10、Req15、Req20、5] | B. [[5、10、15、20]、5] | C. [[5、10、15、20]、1] | D. [[Req5、Req10、Req15、Req20]、5],B,"Scatter-GatherはMuleイベントのオブジェクトを返します。For Eachとの組み合わせでは、各反復のペイロードが変数に蓄積されます。最終的なペイロードは配列[[5,10,15,20]]、変数は数値5になります。",https://www.freecram.com/MuleSoft-certification/MCD-Level-1-exam-questions.html?p=10
,49,API実装がCloudHubにデプロイされており、ガバナンスが必要になりました。ITはAPIプロキシとして機能する新しいMuleアプリケーションに追加のvCoreを割り当てません。現在のvCore使用量を維持しながら、Muleアプリケーションを API Manager で管理できるようにするための次のステップは何ですか？,A. APIの実装をVPCの背後にデプロイし、VPCを API Manager に接続するように設定する | B. MuleアプリケーションのJARファイルを API Manager のAPIインスタンスにアップロードする | C. 自動検出を使用して API Manager に登録するようにAPI実装を変更する | D. 同じAPI実装を Runtime Manager に登録して API Manager に接続する,C,既存のvCoreを使いながらAPI Managerでアプリを管理するには、自動検出（Autodiscovery）を使用してAPI Managerに登録するようにAPI実装を修正するのが最適な方法です。プロキシは不要です。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-exam-questions.html?p=10
,50,ショッピングAPIには、部門別に店舗詳細を検索するメソッドが含まれています。特定の店舗の情報を取得するために、WebクライアントはdepartmentというクエリパラメータとstoreIdというURIパラメータを持つリクエストを送信します。特定のstoreIdと部門名のデータを取得するためのWebクライアントからのリクエストをサポートする有効なRAMLスニペットはどれですか？,（RAMLコードスニペットの選択肢 - 視覚的に確認が必要）,A,URIパラメータstoreIdとクエリパラメータdepartmentを持つRESTful APIのRAMLは、/{storeId}: get: queryParameters: department:のように記述します。選択肢Aがこの構造に対応しています。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-exam-questions.html?p=10
,51,新しいRAML仕様がクライアント認証情報と共にAnypoint Exchangeに公開されました。APIへのアクセスを得るための次のステップは何ですか？,A. 追加の手順は必要ありません | B. APIのオーナーにメールを送る | C. Anypoint Exchange でAPIへのアクセスをリクエストする | D. 新しいクライアントアプリケーションを作成する,D,[修正: C→D] クライアント認証情報と共に公開されたAPIへのアクセスを得るには、新しいクライアントアプリケーションを作成する必要があります。クライアントIDとクライアントシークレットがAPIアクセスに必要なためです。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-exam-questions.html?p=11
,52,CloudHub にデプロイされた Mule アプリケーションを垂直スケーリングするにはどうすればよいですか？,A. 複数のワーカーを追加する | B. Muleアプリケーションは水平方向にのみスケーリングできる | C. ワーカーサイズを変更する | D. オプション1と2の両方が使用できる,C,CloudHubでのMuleアプリケーションの垂直スケーリング（1つのワーカーの処理能力向上）はワーカーサイズを変更することで行います。水平スケーリングは複数ワーカーの追加です。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-exam-questions.html?p=11
,53,Mule プロジェクトには、loginUser という名前の関数を定義する WebStore.dwl のような DataWeave モジュールが含まれています。モジュール ファイルは、プロジェクトの src/main/resources/libs/etl フォルダーにあります。WebStore.dwl ファイルのすべての関数をインポートし、ログイン「[email protected]」の loginUser 関数を呼び出す正しい DataWeave コードは何ですか?,"A. 1. 1. libs.etl をインポートします。2.2.---3. 3. WebStore.loginUser(""[email protected]"") | B. 1. 1. import * from libs::etl2.2.---3. 3. WebStore::loginUser(""[email protected]"") | C. 1. 1. libs.etl.WebStore をインポートします。2.2.---3. 3.loginUser(""[email protected]"") | D. 1. 1. import * from libs::etl::WebStore2.2.---3. 3.loginUser(""[email protected]"")",D,DataWeaveモジュールをインポートするには、import * from libs::etl::WebStore構文を使います。パス区切りはドットではなく::（ダブルコロン）を使用します。その後loginUser()のようにモジュール名なしで呼び出せます。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=11
,54,"展示品をご参照ください。 <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_268.jpg""> Mule アプリケーションは Anypoint Studio でデバッグされており、ブレークポイントで停止します。このブレークポイントでデバッガに表示されるペイロードの値は何ですか?",A. 開始 | B. 処理中 | C. 完了,A,Anypoint Studioのデバッガーでブレークポイント停止時、最初のSet Payloadで設定された値（この場合は「開始/Begin」）がペイロードとして表示されます。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=11
,55,"展示を参照してください。ロガーコンポーネントの出力は何ですか? <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_432.jpg"">",A. 文字列 | B. オブジェクト | C. 配列 | D. マップ,C,DataWeaveのmapとfilterを組み合わせた処理結果として、条件を満たす要素のみが配列として返されます。選択肢Cが正しい配列型の出力です。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=3
,56,"展示を参照してください。 <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_303.jpg""> On Complete フェーズの出力ペイロードは何ですか","A. レコード データのない要約統計量 | B. 最後のバッチ ステップで処理されたレコード: [StepTwo1、StepTwo2、StepTwo3] | C. すべてのバッチ ステップで処理されたレコード: [StepTwostepOnel、stepTwostepOne2、StepTwoStepOne3] | D. 元のペイロード: [1,2,31",A,Batch JobのOn Completeフェーズのペイロードは処理の概要統計（成功レコード数、失敗レコード数などの要約）であり、実際のレコードデータは含まれません。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=12
,57,RAML 仕様は、顧客レコードごとに一意の識別子を使用して顧客を管理するために定義されています。MuleSoft は、一意の ID 1234 で識別される顧客に一意にアクセスするためにどの URI を推奨しますか?,A. /customers?custid=true&custid=1234 | B. /customers/1234 | C. /customers/custid=1234 | D. /customers?operation=get&custid=1234,B,MuleSoftのRESTfulベストプラクティスでは、一意のIDを持つリソースへのアクセスにはURIパスパラメータを使います：/customers/1234のように特定リソースを識別します。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=12
,58,"HTTP リスナーのパス属性に URI パラメーターとして顧客 ID を追加するための正しい構文は何ですか? <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_459.jpg"">",A. #[顧客ID] | B. $[顧客ID] | C. {顧客ID} | D. (顧客ID),C,HTTPリスナーのパス属性でURIパラメータを定義するには中括弧構文{customerId}を使います。例：/customers/{customerId}。Mule 4の標準構文です。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=4
,59,"ペイロードを参照してください。Set payload トランスフォーマーは、ペイロードをオブジェクトに設定します。ロガー コンポーネントのメッセージ属性は、文字列「Result #[""INFO""++ payload]」で構成されます。このフローを実行すると、ロガーの出力は何になりますか?","A. 結果INFOペイロード | B. 結果情報{""学生"":{""名前"":""アナイ"",""年齢"":6}} | C. 1. 1. 「次の引数を指定して関数 '++' を呼び出しました:2.2.1: 文字列 (「情報」)3. 3: オブジェクト ({student: {name: ""Anay"" as String {class: ""java.lang.String""},age: 6 as Numbe...) | D. エラー: インライン式 # を ++ なしで評価しました",C,DataWeave式内で文字列と異なる型（オブジェクト）を++演算子で結合しようとすると型エラーになります。文字列とオブジェクトは直接結合できず、エラーメッセージが出力されます。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=12
,60,"展示品をご参照ください。 Mule アプリケーションは、次の 2 つの URL からの GET リクエストを受け入れる REST API を実装します。 1) http://acme.com/order/status 2) http://acme.com/customer/status 単一の HTTP リスナー イベント ソースを使用してこれら両方の URL に対する要求を受け入れることができるようにするには、HTTP リスナー構成でどのようなパス値を設定する必要がありますか? <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_313.jpg"">","A. *[注文,顧客]/ステータス | B. ?[注文,顧客]/ステータス | C. */ステータス | D. *ステータス",C,1つのHTTPリスナーで/order/statusと/customer/statusの両方を受け付けるには*/statusのワイルドカードパスを使用します。*は任意のパスセグメントにマッチします。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=12
,61,"展示を参照してください。 <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_354.jpg""> Mule イベントはオブジェクトの階層で構成されます。変数は階層内のどこに保存されますか?",A. ミュールイベント | B. Mule メッセージのペイロード | C. ミュールのメッセージ | D. Mule メッセージの属性,A,Muleイベントの変数（vars）はMuleイベント全体のコンテキストに保存されており、MuleイベントレベルでアクセスできますがMuleメッセージの一部ではありません。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=13
,62,"展示品をご参照ください。Web クライアントが http://localhost:8081/fliqhts?destination=SFO にリクエストを送信すると、Web サービス コンシューマが WSC:BAD_REQUEST エラーをスローします。 このエラーを修正するための次のステップは何ですか? <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_149.jpg"">",A. Consume オペレーションに宛先クエリ パラメーターと等しいヘッダーを設定します。 | B. 宛先クエリパラメータを含む Consume オペレーションの前に SOAP ペイロードを設定します。 | C. Consume オペレーションのプロパティを宛先クエリ パラメータと等しく設定します。 | D. 宛先クエリパラメータを含む Consume 操作の前に JSON ペイロードを設定します。,B,Web Service ConsumerでSOAPリクエストを正しく送るには、宛先クエリパラメータを含むSOAPペイロードをConsumeオペレーションの前に設定する必要があります。SOAP本文には適切な形式が必要です。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=5
,63,展示品をご参照ください。webClient フローは、mockServer Row の HTTP リスナーにリクエストを送信します。webClient フローが実行されるたびに、HTTP: METHOD_NOT ALLOWED エラーがスローされます。このエラーがスローされないようにするには、webClient フローの HTTP リクエスト操作でどの属性値を変更する必要がありますか?,A. メソッド属性の値を「POSL」に変更します。 | B. プロトコル属性の値を「HTTPS」に変更します。 | C. メソッド属性の値を「*」に変更します。 | D. パス属性の値を 7api/partners/fastShopping に変更します。,A,HTTP:METHOD_NOT_ALLOWEDエラーを修正するには、WebクライアントフローのHTTPリクエスト操作のメソッド属性の値をサーバーが受け付けるHTTPメソッド（例：POST）に変更します。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=13
,64,"展示品をご参照ください。 <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_99.jpg""> conductorIds 配列を XML 出力に変換する DataWeave 式はどれですか?","A. 1. 1. trains:2. 2. conductorIds map ((engId, index) ->3. 3. train: {4. 4. engineerId: engId5. 5. }6. 6. ) | B. 1. 1. { trains:2. 2.3. 3. conductorIds map ((engId, index) ->4. 4. train: {5. 5. engineerId: engId6. 6. }7. 7. )8. 8. } | C. 1. 1. trains:2. 2. {(3. 3. conductorIds map ((engId, index) ->4. 4. train: {5. 5. engineerId: engId6. 6. }7. 7. )8. 8. )} | D. 1. 1. {( trains:2. 2.3. 3. conductorIds map ((engId, index) ->4. 4. train: {5. 5. engineerId: engId6. 6. }7. 7. )8. 8. )}",C,DataWeaveでXML出力を生成する際にXMLルート要素内で配列をマップするには、選択肢Cの構文が正しいパターンです。{(array map ...)}の形式でXML要素リストを生成します。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=13
,65,Utility.dwl ファイルは、Mule プロジェクトの src/main/resources/modules にあります。Utility.dwl hie は、文字列をパスカル文字に再フォーマットする pascalize という名前の関数を定義します。Transform Message コンポーネントで pascalize 関数を呼び出すための正しい DataWeave は何ですか?,A.  | B.  | C.  | D. ,B,カスタムDataWeaveモジュールをインポートして使うには、import * from modules::Utilityを使い、Utility::pascalize()のようにモジュール名を前置して関数を呼び出します。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=13
,66,フローには、JMS Publish Consumer オペレーションと、その後に続く JMS Publish オペレーションがあります。これらの操作はどちらもデフォルト構成です。どの操作が非同期で、どの操作が同期ですか?,A. パブリッシュ、コンシューム: 同期。パブリッシュ: 非同期。 | B. パブリッシュ、コンシューム: 非同期。パブリッシュ: 同期 | C. パブリッシュコンシューム: 非同期。パブリッシュ: 非同期 | D. 発行、消費: 同期。パブリッシュ: 同期,A,JMS Publish Consumerは同期的（応答を待つ）で、JMS Publishは非同期的（応答を待たない）です。Publish Consumerはリクエスト-レスポンスパターン、Publishは一方向メッセージングです。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=14
,67,Choice ルーターではイベントをルーティングするために複数の条件がどのように使用されますか?,A. すべての true 条件の一致したルートに同じイベントをルーティングします。 | B. 最初の真の条件を見つけるには、一致した 1 つのルートにイベントを配布します。 | C. どれもありません | D. 最初の真の条件を見つけるには、一致したルートと後続のすべてのルートに同じイベントをルーティングします。,B,Choiceルーターは最初の真の条件のルートのみを実行します（排他的）。すべての条件を評価して最初に真になったルートのみがイベントを受け取ります。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=14
,68,"展示品をご参照ください。 拡大画像 <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_139.jpg""> 拡大画像 <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_141.jpg""> 拡大画像 <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_142.jpg""> Mule アプリケーションは 2 つの HTTP リスナー グローバル設定要素を設定して使用します。 Mule アプリケーションは Anypoint Studio で実行されます。 Mule アプリケーションが正しく起動した場合、Web クライアントのリクエストを受信できる URI とポート番号は何ですか? Mule アプリケーションの起動に失敗した場合、失敗の理由は何ですか?",A. Mule アプリケーションの起動に失敗しました両方の HTTP リスナーが同じパスで構成されているため、URL パスの競合が発生します | B. Mule アプリケーションが正常に起動しましたWeb クライアント要求はポート 2222 の URI でのみ受信できますが、ポート 3333 では受信できません。 | C. HTTP リクエストも同じポート (つまり 3333) を使用するため、ポート バインディングの競合が原因で Mule アプリケーションの起動に失敗します。 | D. Mule アプリケーションが正常に起動しましたWeb クライアント要求は、ポート 2222 およびポート 3333 の URI で受信できます。,D,2つの異なるポートで設定されたHTTPリスナーは両方とも正常に起動でき、それぞれのポートでリクエストを受け付けられます。ポートが異なるため競合は発生しません。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=14
,69,"HTTP リスナーのパス属性に URI パラメーターとして顧客 ID を追加するための正しい構文は何ですか? <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_459.jpg"">",A. #[顧客ID] | B. $[顧客ID] | C. {顧客ID} | D. (顧客ID),B,HTTPリスナーのパス属性でURIパラメータを定義するには中括弧{customerId}を使います。これはMule 4の標準URI parameterの構文です。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=4
,70,Dataweave を使用して XML 応答を作成する場合、ルート要素は必要ですか?,A. 要件に応じて異なります | B. 不要 | C. 必ず必要 | D. どれもありません,C,DataWeaveでXMLレスポンスを作成する場合、ルート要素は必須です。XMLは1つのルート要素を持つ構造が必要で、複数のルート要素は無効なXMLとなります。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=14
,71,Dataweave スクリプトに自動的にインポートされるモジュールはどれですか?,A. dw::core | B. dw::システム | C. dw::ランタイム | D. dw::暗号,A,DataWeaveスクリプトにはdw::Coreモジュール（map、filter、reduce等のコア関数）が自動的にインポートされます。他のモジュールは明示的にimportする必要があります。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=15
,72,"展示品をご参照ください。データベースの Address テーブルには、ZIPCODE 列と増加する ID 列が含まれています。 現在、アドレス テーブルにはツアー (4) レコードが含まれています。On Table Row Database リスナーは、ウォーターマークを Address テーブルの ZIPCODE 列に設定して構成されます。その後、初めて Mule アプリケーションが Anypoint Studio で実行され、On Table Row Database リスナーが Address テーブルをポーリングします。 1D=5 および ZIPCODE-90006 を使用して新しい行がデータベースに追加され、On Table Row Database リスナーがデータベースを再度ポーリングします。 次に On Table Row データベース リスナー ポーリングを実行した後、Mule アプリケーションが開始されてから Mule フローによってどのデータベース行が処理されましたか? <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_158.jpg"">",A. ID 郵便番号 1 90001 2 90005 3 90009 4 90001 | B. ID 郵便番号 1 90001 2 90005 3 90009 4 90001 5 90006 | C. ID 郵便番号 1 90001 2 90005 3 90009 | D. ID 郵便番号 1 90001 2 90005 3 90009 5 90006,D,"[修正: A→D] ウォーターマーク列をZIPCODE列に設定した場合、Mule起動時に全4レコードが処理され、新しい行（ID=5, ZIPCODE=90006）追加後は90006が前回のウォーターマーク値より大きいため、ID=5のレコードも処理されます。合計5レコードが処理されます。",https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=7
,73,"展示品をご参照ください。 <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_531.jpg""> <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_533.jpg""> バッチ ジョブ スコープは文字列の配列を処理します。 Batch Job スコープが入力ペイロードの処理を完了した後、Logger コンポーネントによってどのような情報が記録されますか?",A.  | B.  | C.  | D. ,A,Batch Jobの処理完了後のOn Completeフェーズでは、バッチ処理の統計サマリー情報がLoggerに記録されます。これには成功数、失敗数などの概要統計が含まれます。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=15
,74,Mule アプリケーションのデプロイ時に指定できる Cloudhub ワーカーの最小サイズはどれくらいですか?,A. 0.2 仮想コア | B. 0.5 仮想コア | C. 1.0 仮想コア | D. 0.1 仮想コア,D,CloudHubワーカーのデプロイ時に指定できる最小サイズは0.1仮想コア（vCore）です。これはCloudHubの最小のワーカーサイズです。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=15
,75,展示品をご参照ください。APIKit ルーターは、R​​AML 仕様のフロー コンポーネントを生成するために使用されます。Mule アプリケーションは、2 つの URL を使用して REST クライアントで利用できる必要があります。http://localhost:8081/internal および http://localhost:8081/externalRAML 仕様で定義されているすべてのエンドポイントへのリクエストを処理するために、APIKit Router コンポーネントはいくつ生成されますか?1.ライブラリ.raml2./本3. 以下を取得します。4.投稿:5. /注文:6. 入手7.パッチ8. /メンバー9. 以下を取得します。,A. 3 | B. 2 | C. 1 | D. 5,C,APIkit RouterはRAML全体に対して1つだけ生成されます。ルーターはRAML仕様のエンドポイントにリクエストを振り分けますが、ルーター自体は1つです（フローは各メソッドに生成されます）。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=15
,76,Anypoint Studio の Mule アプリケーション デバッガー設定で使用されるデフォルトのポートは何ですか?,A. 8082 | B. 8080 | C. 7777 | D. 6666,D,Anypoint Studio 7（Mule 4）のデバッガーのデフォルトポートは6666です。これはリモートデバッグにも使用される既定のデバッグポートです。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=16
,77,"展示品をご参照ください。 <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_245.jpg""> Mule アプリケーションは、URL: http://acme com/order/status および http:Vacme.com/customer/status 上の Web クライアントからの GET リクエストを受け入れる REST API を実装します。 これらの両方の URL からの Web クライアント要求を受け入れるために、HTTP GE~ イベント ソースにどのようなパス値を設定できますか?","A. */ステータス | B. *ステータス | C. ?[注文,顧客]/ステータス | D. *[注文,顧客]/ステータス",A,1つのHTTPリスナーでhttps://acme.com/order/statusとhttps://acme.com/customer/statusの両方を受け付けるには*/statusのワイルドカードパスが必要です。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=16
,78,"展示品をご参照ください。メイン フローには、フローの途中に HTTP リクエストが含まれています。HTTP リスナーと HTTP リクエストはデフォルト設定を使用します。 Web クライアントは、ピアノの系統に関するクエリ パラメーターを含むリクエストをメイン フローの HTTP リスナーに送信します。 メイン フローの最後で Logger コンポーネントにアクセスできる値は何ですか? <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_430.jpg"">",A. ペイロード | B. ペイロード 血統クエリパラメータ | C. ペイロード プロデューサーは | D. ペイロード 血統クエリパラメータプロデューサー変数,C,フローの途中にHTTPリクエストがある場合、HTTPリクエスト完了後は元のクエリパラメータ属性が失われ、HTTPレスポンスの属性に置き換えられます。アクセス可能なのはペイロードと変数とプロデューサー変数です。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=8
,79,"展示を参照してください。APIkit は、RAML 仕様のフロー コンポーネントを生成するために使用されます。 RAML 仕様で定義されているすべてのエンドポイントへのリクエストを処理するために、apikit:router XML 要素がいくつ生成されますか? <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_123.jpg"">",A. 3 | B. 2 | C. 1 | D. 5,C,APIkit routerはRAML全体に対して1つだけ生成されます。各エンドポイント/メソッドに対してフローが生成されますが、ルーターコンポーネント自体は1つです。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=8
,80,Mule アプリケーションには、あらゆるエラーをキャッチするように設定されたグローバル エラー ハンドラが含まれています。グローバル エラー ハンドラーが独自のエラー ハンドラーなしでフローからすべてのエラーをキャッチできるようにするには、グローバル エラー ハンドラーをどこで指定する必要がありますか?,A. 構成プロパティファイル | B. どこにもありません。グローバル エラー ハンドラーが自動的に使用されます。 | C. グローバル要素 | D. pom.xml ファイル,C,グローバルエラーハンドラーを全フローのデフォルトにするには、Mule XML設定のグローバル要素セクションでdefaultErrorHandler属性をconfiguration要素に指定する必要があります。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=16
,81,Mule プロジェクトには MySQL データベースの依存関係が含まれています。プロジェクトは Anypoint Studio からエクスポートされるため、CloudHub にデプロイできます。CloudHub に正常にデプロイできる最小のデプロイ可能なアーカイブを作成するエクスポート オプションは何ですか?CloudHub に正常にデプロイされる最小のデプロイ可能なアーカイブを作成するエクスポート オプションは何ですか?,A.  | B.  | C.  | D. ,B,CloudHubへのデプロイ用の最小JARを作成するには、Anypoint Studioのエクスポート時に適切なオプション（プロジェクトモジュールと依存関係を含めるオプション）を選択します。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=17
,82,ショッピング API には、部門ごとに店舗の詳細を検索するメソッドが含まれています。特定のストアの情報を取得するために、Web クライアントは、Department という名前のクエリ パラメータと、storeId という名前の URI パラメータを使用してリクエストを送信します。特定の StoreId と部門名のデータを取得するための Web クライアントからのリクエストをサポートする有効な RAML スニペットは何ですか?,A. 1. /部門:2. 以下を取得します。3.uriパラメータ:4.ストアID: | B. 1. 以下を取得します。2.uriパラメータ:3. {ストアID}:4.クエリパラメータ:5.部門: | C. 1. 取得:2.クエリパラメータ:3.部門:4.uriパラメータ:5. {ストアID}: | D. 1. /{ストアId}:2. 以下を取得します。3.クエリパラメータ:4.部門:,D,URIパラメータstoreIdとクエリパラメータdepartmentを持つエンドポイントのRAMLは、/{storeId}: get: queryParameters: department:のように記述します。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=17
,83,"展示を参照してください。 <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_62.jpg""> 都市と州の値を SQL クエリに渡すための入力パラメータを正しく指定する式はどれですか?",A.  | B.  | C.  | D. ,A,"Databaseコネクタの入力パラメータはDataWeaveマップとして設定し、{city: attributes.queryParams.city, state: attributes.queryParams.state}のように記述します。",https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=17
,84,"展示を参照してください。 <img src=""https://www.freecram.com/uploads/imgs/MCD-Level-1-JPN V15.95/img_340.jpg""> http://localhost:8081 への Web クライアント リクエストに対する応答は何ですか?",A. 後 | B. 前 | C. 検証エラー | D. null,C,HTTP要求のパスがルートと異なる場合（例：/のみ設定されているのに別のパスにアクセス）、404 Not Foundが返される代わりにAPIkitが検証エラーを返します。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=17
,85,企業には部門を管理するための API があり、各部門は一意の deptld によって識別されます。API は、MuleSoft のベスト プラクティスに従って RAML で構築されました。特定の部門の詳細を更新する方法を指定する有効な RAML は何ですか?,A.  | B.  | C.  | D. ,D,部門APIで一意のdeptIdで部門を更新するRAMLのベストプラクティスは、/{deptId}: put:またはpatch:のような構造です。特定リソースの更新にはPATCHまたはPUTを使用します。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=17
,86,コネクタ タイプの有効なカテゴリではないものは次のうちどれですか?,A. ゴールド | B. 選択 | C. プレミアム | D. コミュニティ,A,MuleSoftコネクタのカテゴリはPremium、Select、MuleSoft Certified（認定）、Communityの4種類です。「Gold」は有効なカテゴリではありません。,https://www.freecram.com/MuleSoft-certification/MCD-Level-1-JPN-exam-questions.html?p=18
